Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Beach Vibes","The Charlatan > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/114423323/beach-vibes,3.0,-1,Boulder,V4,1,13,36.10825,-118.48129
"Laser Blob","Surrounding Boulders > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/107851402/laser-blob,3.0,-1,Boulder,V3-4,1,20,36.11985,-118.50838
"Riddle of the Missing Hold","Surrounding Boulders > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117661523/riddle-of-the-missing-hold,2.0,-1,Boulder,V4,1,12,36.11985,-118.50838
"Rose of Sharon","The Rancheria Boulder > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105914021/rose-of-sharon,2.7,-1,Boulder,V3,1,8,35.42461,-118.82763
"The Temple","Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/108506585/the-temple,2.0,-1,Boulder,V2,1,,35.4407,-118.7942
"The Bulge","Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/108506577/the-bulge,3.0,-1,Boulder,V5,1,,35.4407,-118.7942
"Ship wrecked","Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/108434000/ship-wrecked,2.0,-1,Boulder,V5+,1,,35.4407,-118.7942
Lucid,"Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/108433966/lucid,2.0,-1,Boulder,V6,1,,35.4407,-118.7942
Parallax,"Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/109730912/parallax,3.0,-1,Boulder,V6,1,,35.4407,-118.7942
"Abin Sur","Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/109733398/abin-sur,2.0,-1,Boulder,V6-7,1,,35.4407,-118.7942
sentient,"Lower Kern River Canyon Bouldering > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/108433938/sentient,2.0,-1,Boulder,V7,1,,35.4407,-118.7942
Unknown,"The Mouth > Lower Kern River Canyon > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/116584454/unknown,3.0,-1,"TR, Boulder",V7,1,20,35.44089,-118.79433
"5.5 Crack**","Central Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761168/55-crack,3.0,-1,Boulder,V1,1,12,35.6732,-118.46898
"Low Start Alternate","Central Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761124/low-start-alternate,3.0,-1,Boulder,V3,1,12,35.6732,-118.46898
"Unknown's Undercling","Central Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761157/unknowns-undercling,2.0,-1,Boulder,V4,1,12,35.6732,-118.46898
"Problem L","Campground 61 > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761290/problem-l,2.0,-1,Boulder,"V1 PG13",1,22,35.67265,-118.46814
"Potato's Problem","Campground 61 > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761255/potatos-problem,2.0,-1,Boulder,V3-,1,10,35.67265,-118.46814
"Mike Likes It","Campground 61 > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761210/mike-likes-it,4.0,-1,Boulder,V5,1,10,35.67265,-118.46814
"Problem 22","Backside Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117883926/problem-22,2.0,-1,Boulder,V0,1,15,35.67262,-118.46777
"Problem 23","Backside Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117883993/problem-23,2.0,-1,Boulder,V1,1,15,35.67262,-118.46777
"Crack to Face","Backside Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117761308/crack-to-face,4.0,-1,Boulder,V4,1,12,35.67262,-118.46777
"Oh Shit!","Backside Boulder > Boulder Gulch > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/117884008/oh-shit,2.0,-1,Boulder,V7,1,15,35.67262,-118.46777
"Fun With Fractions","Upper Jackass Lake > Southern Sierra > California",https://www.mountainproject.com/route/106097753/fun-with-fractions,2.0,-1,Boulder,V1,1,,37.52894,-119.35827
"Los Burros","Upper Jackass Lake > Southern Sierra > California",https://www.mountainproject.com/route/106097758/los-burros,3.0,-1,Boulder,V2-3,1,,37.52894,-119.35827
"The Vanderplas","Upper Jackass Lake > Southern Sierra > California",https://www.mountainproject.com/route/106097743/the-vanderplas,3.0,-1,Boulder,V4,1,,37.52894,-119.35827
"The Prowt","Upper Jackass Lake > Southern Sierra > California",https://www.mountainproject.com/route/106097748/the-prowt,2.0,-1,Boulder,V6-7,1,,37.52894,-119.35827
"Sloth Traverse","Sloth Area > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/112165585/sloth-traverse,2.0,-1,Boulder,V0,1,5,37.15985,-119.2403
GardenBurger,"Sloth Area > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108371505/gardenburger,2.0,-1,Boulder,V1,1,10,37.15985,-119.2403
"Stretch Marks","Sloth Area > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/112165538/stretch-marks,2.7,-1,Boulder,V1,1,18,37.15985,-119.2403
"100 Poof","Other Balsam Problems List > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108370497/100-poof,2.0,-1,Boulder,V2,1,10,37.16029,-119.24008
ManBirds,"Other Balsam Problems List > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108370457/manbirds,2.0,-1,Boulder,V3,1,12,37.16029,-119.24008
"Little Lebowski Mountain Achievers","Other Balsam Problems List > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/115152946/little-lebowski-mountain-achievers,3.0,-1,Boulder,V3,1,15,37.16029,-119.24008
"Ancient Age","Other Balsam Problems List > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108371525/ancient-age,2.5,-1,Boulder,V5+,1,,37.16029,-119.24008
"Vomit Mastication","Whiskey Town > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/118143139/vomit-mastication,3.0,-1,Boulder,V1,1,15,37.15918,-119.23916
"Shoo Fly","Whiskey Town > Camp 72 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/118136669/shoo-fly,4.0,-1,Boulder,V5,1,16,37.15918,-119.23916
Threesquare,"Threesquare > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/114588010/threesquare,2.0,-1,"TR, Boulder","5.10 V0",1,10,37.13449,-119.30961
"Pollen Nation","Area 52 > Ely Mountain > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108376974/pollen-nation,3.0,-1,Boulder,V0+,1,15,37.14859,-119.26604
H-Pay,"Area 52 > Ely Mountain > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108372735/h-pay,2.0,-1,Boulder,V4+,1,,37.14859,-119.26604
"EZ Skankin'","The Alcove > Ely Mountain > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108385196/ez-skankin,3.0,-1,Boulder,V0-,1,12,37.14846,-119.26652
"Be EZ","The Alcove > Ely Mountain > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108377012/be-ez,2.0,-1,Boulder,V2,1,12,37.14846,-119.26652
Debutante,"Lower Pine Plantation > Ely Mountain > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/108386731/debutante,3.0,-1,Boulder,V0+,1,12,37.14843,-119.26694
DNA,"Tamarack Sno-Park > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/110588737/dna,2.7,-1,Boulder,V1,1,15,37.16235,-119.20142
"High traverse","The Cube > North Beach > Rockhaven Cove > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/118587820/high-traverse,3.0,-1,Boulder,V2,1,14,37.12959,-119.30701
Unknown,"Tourist Boulder > South Beach > Rockhaven Cove > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/118704727/unknown,2.0,-1,Boulder,V3,1,12,37.12827,-119.30884
"Free Chickens","Breakup Boulder > Road 3 > Shaver Lake Bouldering > Southern Sierra > California",https://www.mountainproject.com/route/118704766/free-chickens,3.0,-1,Boulder,V3,1,15,37.14425,-119.29022
"Yawning at the Apocalypse","Corlieu Falls > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/113640947/yawning-at-the-apocalypse,4.0,-1,"Trad, Boulder","5.11b V3",1,25,37.41543,-119.62442
"Z easy","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099604/z-easy,3.0,-1,Boulder,V0,1,,37.41978,-119.62767
"Hollow Heart","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/114014777/hollow-heart,2.3,-1,Boulder,V0,1,10,37.41978,-119.62767
"Jug arete","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099668/jug-arete,3.5,-1,Boulder,V1,1,,37.41978,-119.62767
"Slapping for Gold","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/114014763/slapping-for-gold,3.3,-1,Boulder,V2-,1,,37.41978,-119.62767
"Roof Reach","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099645/roof-reach,2.5,-1,Boulder,V2,1,,37.41978,-119.62767
"Smearing for Gold","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099481/smearing-for-gold,3.3,-1,Boulder,V2,1,,37.41978,-119.62767
"One hard move","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099619/one-hard-move,2.0,-1,Boulder,V3,1,,37.41978,-119.62767
"Body Tension","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099680/body-tension,4.0,-1,Boulder,V4,1,,37.41978,-119.62767
""" Squeezing for Gold""","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116731881/squeezing-for-gold,4.0,-1,Boulder,V5,1,,37.41978,-119.62767
"""Going off the Rails""","The Hollow > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116731809/going-off-the-rails,2.0,-1,Boulder,V7,1,,37.41978,-119.62767
"Creek Speak","The Motherload > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/114014832/creek-speak,2.8,-1,Boulder,V1,1,12,37.41985,-119.62749
"Optimistic Pessimist","The Motherload > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/114014796/optimistic-pessimist,4.0,-1,Boulder,V2,1,12,37.41985,-119.62749
"Mandatory Crack, Optional Dyno","The Motherload > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116099730/mandatory-crack-optional-dyno,2.0,-1,Boulder,V2+,1,,37.41985,-119.62749
"Sharp crimp v4","The Motherload > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/117384800/sharp-crimp-v4,3.0,-1,Boulder,V4,1,12,37.41985,-119.62749
"""Crawdad""","The Motherload > Upstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116732008/crawdad,2.5,-1,Boulder,V6,1,,37.41985,-119.62749
"Home Wrecker","Creek Right > Downstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116111364/home-wrecker,4.0,-1,Boulder,V2,1,,37.41733,-119.62574
"Creek Arete","Creek Right > Downstream > Lewis Creek > Southern Sierra > California",https://www.mountainproject.com/route/116111356/creek-arete,4.0,-1,Boulder,V2-3,1,,37.41733,-119.62574
"Echos of a Spydro Hum","Hydro Spum Area > Upstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118147001/echos-of-a-spydro-hum,4.0,-1,Boulder,V4,1,20,37.09193,-119.55464
"Mega Ohm","Powerhouse Boulders > Upstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118156722/mega-ohm,4.0,-1,Boulder,V5,1,40,37.09252,-119.55373
"Cedar Wright Left","The Pit > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118161679/cedar-wright-left,4.0,-1,Boulder,V4,1,15,37.09179,-119.55497
"This Frog Legs for You","The Pit > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118151523/this-frog-legs-for-you,4.0,-1,Boulder,V4,1,10,37.09179,-119.55497
"Left crack","Warm-Up Wall > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118152097/left-crack,2.0,-1,Boulder,V0,1,8,37.09168,-119.55501
"Right crack","Warm-Up Wall > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118152105/right-crack,2.0,-1,Boulder,V0,1,8,37.09168,-119.55501
"The Seam","Warm-Up Wall > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118151880/the-seam,3.0,-1,Boulder,V2,1,10,37.09168,-119.55501
"Warm Up Wall Traverse","Warm-Up Wall > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118185617/warm-up-wall-traverse,3.0,-1,Boulder,V4,1,25,37.09168,-119.55501
"Big Chuck","Chuck Boulder > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118152971/big-chuck,2.0,-1,Boulder,V2-3,1,8,37.09175,-119.55489
Supervisor,"Supervisor Boulder > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118208703/supervisor,3.0,-1,Boulder,V2,1,25,37.09143,-119.55546
"Desperate Measures","Desperation Boulder > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118208846/desperate-measures,3.5,-1,Boulder,V4,1,15,37.09142,-119.5555
"Found in the Flood","Dead and Bloated Boulder > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118210433/found-in-the-flood,3.0,-1,Boulder,V3-,1,12,37.09167,-119.55508
"Dead and Bloated","Dead and Bloated Boulder > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118210398/dead-and-bloated,4.0,-1,Boulder,V5-6,1,12,37.09167,-119.55508
Steamroller,"The Rollers > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118585144/steamroller,3.0,-1,Boulder,V3,1,15,37.09145,-119.55542
"High Roller","The Rollers > Downstream > San Joaquin River Gorge > Southern Sierra > California",https://www.mountainproject.com/route/118585163/high-roller,3.0,-1,Boulder,V5,1,18,37.09145,-119.55542
